yy1,y1,WEIGHT,hhsex,age,agecl,educ,edcl,race,lf,married,kids,INCOME,inccat,NETWORTH,nwcat,housecl,mrthel,rent,turndown,turnfear,late,checking,saving,fin,debt,SURVEY_YEAR,SOURCE,IS_OWNER,IS_RENTER,CREDIT_EXCLUDED,EDU_TIER,Rp
5453,54531,9693.730439088482,2,31,1,8,2,3,1,2,1,10622.227469358973,1,4173.139072847682,1,2,0.0,1043.2847682119204,1,1,0,0.0,0.0,579.6026490066225,0.0,2019,SCF,0,1,1.0,3,0.8708778584434914
5454,54541,3946.9968605068534,1,71,5,12,4,1,0,1,1,155792.66955059828,5,1382723.263576159,4,1,0.0,,0,0,0,2318.41059602649,5796.026490066225,1057798.0185430464,0.0,2019,SCF,1,0,0.0,5,
5455,54551,10051.942373380753,1,24,1,8,2,1,1,1,1,41308.662380840455,2,48802.54304635762,2,1,117079.73509933775,,0,0,0,3477.615894039735,0.0,16228.874172185431,118586.70198675497,2019,SCF,1,0,0.0,3,
5456,54561,5636.428412485936,1,56,4,8,2,2,1,1,0,18883.959945527065,1,15417.430463576158,2,2,0.0,985.3245033112582,0,0,0,0.0,0.0,927.364238410596,0.0,2019,SCF,0,1,0.0,3,0.6261342469398616
5457,54571,5024.425801962188,1,64,4,9,3,2,1,1,0,64913.61231274928,3,978717.0331125828,4,1,0.0,,0,0,0,2086.569536423841,1043.2847682119204,7766.675496688742,10432.847682119205,2019,SCF,1,0,0.0,4,
5458,54581,6609.2380861158035,1,61,4,9,3,1,1,1,0,187659.3519586752,5,157883.76158940396,3,1,0.0,,0,0,0,1854.728476821192,1506.9668874172185,33501.03311258278,11244.291390728476,2019,SCF,1,0,0.0,4,
5459,54591,5831.04431387636,1,65,5,12,4,1,1,1,0,113303.75967316239,4,70363.76158940398,2,1,263139.60264900664,,0,0,0,3593.53642384106,1391.046357615894,42079.15231788079,293858.54304635763,2019,SCF,1,0,0.0,5,
5460,54601,5693.111633312439,1,41,2,13,4,1,1,1,1,37177.79614275641,2,114135.3536423841,2,1,83462.78145695364,,0,0,0,4057.218543046358,0.0,108385.69536423842,114807.6927152318,2019,SCF,1,0,0.0,5,
5461,54611,32.77390092820646,1,47,3,12,4,1,1,1,0,8533189.400385043,6,113254357.61589403,5,1,0.0,,0,0,0,1101245.0331125828,128671.78807947019,64626854.569536425,608582.7814569536,2019,SCF,1,0,0.0,5,
5462,54621,10603.495643550637,1,27,1,8,2,3,1,1,2,80256.82976849003,3,70155.10463576159,2,1,159970.33112582783,,0,0,1,753.4834437086092,695.523178807947,58250.06622516556,219356.41854304637,2019,SCF,1,0,0.0,3,
5463,54631,35.17122507826035,1,61,4,14,4,1,1,1,0,4791804.8361774925,6,28630632.052980132,5,1,0.0,,0,0,0,1599703.311258278,0.0,20666312.052980132,0.0,2019,SCF,1,0,0.0,5,
5464,54641,5519.709291172462,1,35,2,10,3,1,1,2,0,118024.74965954415,4,412677.0860927152,3,1,139104.6357615894,,0,0,0,4636.82119205298,0.0,336169.5364238411,139104.6357615894,2019,SCF,1,0,0.0,4,
5465,54651,4493.642146916149,1,31,1,13,4,1,1,1,0,40128.414884245016,2,-38949.29801324503,1,2,0.0,718.7072847682119,0,0,0,4752.741721854305,2434.3311258278145,16460.71523178808,61901.562913907284,2019,SCF,0,1,0.0,5,0.21492220517797325
5466,54661,5150.160028431302,1,47,3,4,1,1,1,1,0,174676.62949612536,5,978369.2715231788,4,1,150696.68874172185,,0,0,0,26661.721854304637,12751.258278145695,227204.23841059604,162288.7417218543,2019,SCF,1,0,0.0,2,
5467,54671,4164.351324615695,1,49,3,10,3,1,1,1,0,127466.72963230769,4,25154.754966887416,2,2,0.0,1391.046357615894,1,1,0,1043.2847682119204,0.0,24227.39072847682,18779.12582781457,2019,SCF,0,1,1.0,4,0.13095618236650702
5468,54681,5594.595753218657,1,42,2,4,1,3,1,1,2,47209.89986381767,2,1761.9920529801325,1,2,0.0,811.4437086092715,0,0,1,2086.569536423841,0.0,2086.569536423841,324.5774834437086,2019,SCF,0,1,0.0,2,0.2062559872272485
5469,54691,4968.143130054328,2,41,2,6,1,2,1,2,0,37767.91989105413,2,4602.045033112583,1,2,0.0,927.364238410596,0,1,1,69.5523178807947,0.0,1819.9523178807947,1738.8079470198675,2019,SCF,0,1,1.0,2,0.29465141032464076
5470,54701,6456.64458253541,2,60,4,12,4,1,1,2,0,147530.9370744302,5,1795609.0066225166,5,1,0.0,,0,0,0,17388.079470198674,0.0,1619409.8013245033,0.0,2019,SCF,1,0,0.0,5,
5471,54711,6409.44095056991,1,70,5,13,4,2,0,1,0,18883.959945527065,1,208529.44105960266,3,1,0.0,,0,0,0,1159.205298013245,104.32847682119206,1263.533774834437,0.0,2019,SCF,1,0,0.0,5,
5472,54721,1212.8246763581958,1,57,4,14,4,1,1,2,0,981965.9171674075,6,4430366.728476821,5,1,863607.9470198676,,0,0,0,57960.26490066225,0.0,3715252.9801324503,943709.0331125828,2019,SCF,1,0,0.0,5,
5473,54731,9725.54718260471,1,70,5,8,2,1,0,1,0,56651.879836581196,3,568706.119205298,4,1,0.0,,0,0,0,6955.23178807947,2318.41059602649,284584.90066225163,0.0,2019,SCF,1,0,0.0,3,
5474,54741,3297.797857055584,2,75,6,14,4,5,0,2,0,194740.83693824787,5,3787007.7880794704,5,1,382537.74834437086,,0,0,0,0.0,0.0,3488628.344370861,384856.1589403974,2019,SCF,1,0,0.0,5,
5475,54751,8650.075028177434,1,23,1,11,3,1,1,2,0,35407.424897863246,2,96793.64238410596,2,1,46368.2119205298,,0,0,0,4636.82119205298,12751.258278145695,17967.6821192053,74189.13907284768,2019,SCF,1,0,0.0,4,
5476,54761,4691.8023361577125,1,40,2,12,4,1,1,1,1,381219.9414003276,6,1116430.6225165562,4,1,452090.06622516556,,0,0,0,2318.41059602649,110124.50331125828,927943.8410596027,498458.27814569534,2019,SCF,1,0,0.0,5,
5477,54771,5920.1993217103645,2,38,2,9,3,1,0,2,0,56651.879836581196,3,-1008.5086092715231,1,2,0.0,1506.9668874172185,0,0,0,115.9205298013245,0.0,115.9205298013245,1124.4291390728476,2019,SCF,0,1,0.0,4,0.3192056945183608
5478,54781,7983.780841491682,1,34,1,14,4,1,1,1,0,89698.80974125356,4,-199151.4701986755,1,1,204020.13245033112,,0,0,0,7534.834437086092,21445.298013245032,44629.403973509936,480258.7549668874,2019,SCF,1,0,0.0,5,
5479,54791,4888.130395414947,2,70,5,3,1,1,0,2,3,15343.217455740742,1,11638.42119205298,1,2,0.0,463.682119205298,0,1,0,0.0,0.0,11638.42119205298,0.0,2019,SCF,0,1,1.0,2,0.3626478896303271
5480,54801,118.61507915026857,1,71,5,12,4,1,1,1,0,1286469.7712890315,6,38664133.50993378,5,1,0.0,,0,0,0,338487.94701986754,0.0,490343.8410596026,0.0,2019,SCF,1,0,0.0,5,
5481,54811,5554.9352265592215,1,27,1,10,3,1,1,2,0,33046.92990467237,2,-13330.860927152318,1,2,0.0,753.4834437086092,0,0,0,0.0,4057.218543046358,10316.927152317881,27705.006622516557,2019,SCF,0,1,0.0,4,0.27360488101573777
5482,54821,952.8301566640339,2,44,2,12,4,2,1,2,1,16523.464952336184,1,-28354.161589403975,1,1,129830.99337748345,,1,1,0,115.9205298013245,231.841059602649,394.1298013245033,216771.39072847684,2019,SCF,1,0,1.0,5,
5483,54831,6485.830360226881,1,36,2,8,2,1,1,1,2,70814.84979572649,3,170635.01986754968,3,1,0.0,,0,0,1,1738.8079470198675,0.0,1738.8079470198675,1506.9668874172185,2019,SCF,1,0,0.0,3,
5484,54841,3923.954261273548,1,52,3,4,1,3,1,1,1,88518.56224465813,4,335126.25165562914,3,1,301393.3774834437,,0,0,0,0.0,11592.05298013245,22604.50331125828,307421.2450331126,2019,SCF,1,0,0.0,2,
5485,54851,6148.041465303957,2,38,2,8,2,1,1,2,3,23604.949931908835,1,1738.8079470198675,1,2,0.0,973.7324503311258,0,1,1,0.0,0.0,811.4437086092715,5796.026490066225,2019,SCF,0,1,1.0,3,0.49501436934539644
5486,54861,4628.848559576904,1,53,3,8,2,1,1,1,0,82617.32476168091,3,647474.119205298,4,1,139104.6357615894,,0,0,0,1159.205298013245,9841.65298013245,11881.85430463576,217582.8344370861,2019,SCF,1,0,0.0,3,
5487,54871,5632.972893542624,2,28,1,10,3,2,1,2,2,24785.197428504274,1,-16298.426490066226,1,2,0.0,347.7615894039735,0,1,1,115.9205298013245,46.3682119205298,1089.6529801324502,17388.079470198674,2019,SCF,0,1,1.0,4,0.16837223447122326
5488,54881,8342.18233346038,1,53,3,12,4,1,1,1,0,100321.03721061251,4,228943.04635761588,3,1,117079.73509933775,,0,0,1,3593.53642384106,8114.437086092716,127628.50331125828,120325.50993377484,2019,SCF,1,0,0.0,5,
5489,54891,1611.8744773680648,1,71,5,11,3,1,0,2,0,32574.830906034185,2,634433.059602649,4,1,0.0,,0,0,0,1506.9668874172185,0.0,394477.5629139073,0.0,2019,SCF,1,0,0.0,4,
5490,54901,2281.0830125707453,2,53,3,6,1,3,0,2,0,17703.712448931623,1,41951.639735099336,2,1,104328.47682119206,,0,0,1,336.16953642384107,0.0,336.16953642384107,104328.47682119206,2019,SCF,1,0,0.0,2,
5491,54911,2629.308350341019,1,53,3,8,2,1,1,1,0,113303.75967316239,4,52291.750993377485,2,2,0.0,1738.8079470198675,0,0,1,1054.876821192053,0.0,59015.14172185431,22952.264900662252,2019,SCF,0,1,0.0,3,0.18415713145290047
5492,54921,4392.157409697999,1,41,2,9,3,1,1,1,0,259654.44925099713,6,622377.3245033113,4,1,81144.37086092716,,0,0,0,5216.423841059603,45209.00662251656,341385.96026490064,81144.37086092716,2019,SCF,1,0,0.0,4,
5493,54931,4738.051349512063,1,62,4,7,1,1,1,2,0,22424.70243531339,1,20749.774834437085,2,2,0.0,1159.205298013245,0,0,0,5796.026490066225,10432.847682119205,16228.874172185431,0.0,2019,SCF,0,1,0.0,2,0.6203187585781911
5494,54941,5967.71518843185,1,59,4,8,2,1,1,1,3,109763.01718337607,4,141492.5986754967,3,1,96214.03973509934,,0,0,0,753.4834437086092,13110.611920529802,78663.67152317881,165766.35761589403,2019,SCF,1,0,0.0,3,
5495,54951,6412.071686794943,1,21,1,9,3,1,1,2,0,17703.712448931623,1,24459.23178807947,2,2,0.0,730.2993377483443,0,0,0,8114.437086092716,4636.82119205298,15069.668874172185,0.0,2019,SCF,0,1,0.0,4,0.49501436934539644
5496,54961,4894.213954206494,1,65,5,12,4,1,0,1,0,127466.72963230769,4,2481916.5033112583,5,1,0.0,,0,0,0,8809.960264900663,33732.87417218543,1364036.8741721853,2782.092715231788,2019,SCF,1,0,0.0,5,
5497,54971,1904.0774136566317,1,54,3,13,4,1,1,1,0,537012.6109509259,6,2758653.58410596,5,1,857811.9205298013,,0,0,0,92156.82119205299,34.77615894039735,1919388.9483443708,1073424.1059602648,2019,SCF,1,0,0.0,5,
5498,54981,2.9801639277625758,1,65,5,14,4,2,1,1,0,12333586.339422366,6,880745638.1456953,5,1,0.0,,0,0,0,177358.4105960265,0.0,745060658.013245,0.0,2019,SCF,1,0,0.0,5,
5499,54991,4768.614748535712,1,39,2,9,3,5,1,2,0,73175.34478891737,3,-1011789.1602649007,1,2,0.0,,0,0,0,1275.1258278145694,1089.6529801324502,141620.11125827814,1153409.2715231788,2019,SCF,0,1,0.0,4,
5500,55001,4357.886759042738,1,26,1,10,3,1,1,1,0,87338.31474806268,4,-10954.490066225166,1,2,0.0,1043.2847682119204,1,1,0,1159.205298013245,0.0,4289.059602649007,15243.549668874171,2019,SCF,0,1,1.0,4,0.1433439293471225
5501,55011,4605.965282543906,1,42,2,9,3,3,1,1,2,525210.1359849714,6,1173904.0211920529,4,1,266617.2185430463,,0,0,0,44049.801324503314,3918.113907284768,633018.8291390728,767857.5894039735,2019,SCF,1,0,0.0,4,
5502,55021,2551.959303372519,2,40,2,12,4,1,1,2,1,1180.2474965954416,1,78362.27814569537,2,1,149537.4834437086,,0,0,0,231.841059602649,0.0,21097.53642384106,168084.76821192054,2019,SCF,1,0,0.0,5,
5503,55031,8836.045743145489,1,65,5,10,3,1,0,1,1,35407.424897863246,2,154313.40927152318,3,1,6607.470198675496,,0,0,0,927.364238410596,1808.3602649006623,18964.598675496687,13400.413245033113,2019,SCF,1,0,0.0,4,
5504,55041,35.46054654350742,1,78,6,12,4,1,0,1,0,1705457.632580413,6,62517680.529801324,5,1,0.0,,0,0,0,115920.5298013245,0.0,47237615.894039735,1043284.7682119205,2019,SCF,1,0,0.0,5,
5505,55051,3722.521357048134,1,39,2,5,1,1,1,1,2,56651.879836581196,3,7598.590728476821,1,2,0.0,927.364238410596,0,0,0,23.1841059602649,40.57218543046358,295.59735099337746,19590.56953642384,2019,SCF,0,1,0.0,2,0.1964342735497605
5506,55061,4725.621677538062,1,43,2,6,1,1,0,1,0,15343.217455740742,1,1275.1258278145694,1,2,0.0,440.4980132450331,0,1,0,0.0,0.0,1275.1258278145694,0.0,2019,SCF,0,1,1.0,2,0.34451549514881075
5507,55071,6969.555267680049,1,54,3,2,1,3,1,1,3,27145.692421695156,1,132497.1655629139,2,1,139104.6357615894,,0,0,1,0.0,0.0,0.0,153131.01986754968,2019,SCF,1,0,0.0,2,
5508,55081,4602.750143023033,1,49,3,13,4,2,1,1,2,203002.56941441592,5,455208.3284768212,3,1,255025.1655629139,,0,0,0,857.8119205298013,10432.847682119205,218208.80529801323,303885.6688741722,2019,SCF,1,0,0.0,5,
5509,55091,5404.368540052399,2,54,3,11,3,1,1,2,1,87338.31474806268,4,5529.409271523179,1,2,0.0,1275.1258278145694,0,0,0,1622.887417218543,0.0,1935.8728476821193,12635.337748344371,2019,SCF,0,1,0.0,4,0.1751981358687053
5510,55101,4730.494121237596,1,82,6,9,3,1,0,2,0,99140.7897140171,4,977210.0662251656,4,1,0.0,,0,0,0,86940.39735099337,0.0,760438.6754966887,0.0,2019,SCF,1,0,0.0,4,
5511,55111,4266.980653129045,1,45,3,8,2,1,1,1,2,190019.8469518661,5,772030.7284768212,4,1,137945.43046357617,,0,0,0,9273.64238410596,221408.2119205298,369786.4900662252,137945.43046357617,2019,SCF,1,0,0.0,3,
5512,55121,6893.614285642306,1,56,4,8,2,3,1,1,0,77896.33477529914,3,217513.2821192053,3,1,0.0,,0,0,0,11592.05298013245,0.0,11592.05298013245,69.5523178807947,2019,SCF,1,0,0.0,3,
5513,55131,3588.711650558061,1,61,4,13,4,1,1,1,0,84977.81975487179,3,2281084.1854304634,5,1,0.0,,0,0,0,63756.291390728475,0.0,1698235.761589404,0.0,2019,SCF,1,0,0.0,5,
5514,55141,4265.548584668808,1,30,1,9,3,1,1,2,0,77896.33477529914,3,22546.543046357616,2,2,0.0,579.6026490066225,0,0,0,0.0,2318.41059602649,18605.245033112584,0.0,2019,SCF,0,1,0.0,4,0.08928830615898206
5515,55151,5059.327370526857,2,21,1,9,3,1,1,2,0,1180.2474965954416,1,-12612.153642384106,1,2,0.0,1159.205298013245,0,0,0,4289.059602649007,1646.0715231788079,5935.131125827815,41731.39072847682,2019,SCF,0,1,0.0,4,0.8708778584434914
5516,55161,1970.9544776691614,1,60,4,9,3,5,1,1,0,601926.2232636752,6,12623513.854304636,5,1,92736.4238410596,,0,0,0,18083.60264900662,695523.178807947,3620893.668874172,92736.4238410596,2019,SCF,1,0,0.0,4,
5517,55171,4292.175094981186,1,68,5,10,3,1,0,1,0,156972.91704719374,5,1365775.6821192054,4,1,0.0,,0,0,0,9273.64238410596,0.0,1043284.7682119205,9273.64238410596,2019,SCF,1,0,0.0,4,
5518,55181,35.015732794887185,1,62,4,14,4,1,1,1,0,6125484.507330341,6,39905294.62251656,5,1,846219.8675496689,,1,1,0,20054.251655629138,0.0,28904204.503311258,846219.8675496689,2019,SCF,1,0,1.0,5,
5519,55191,5013.575352818265,1,69,5,9,3,1,1,1,0,62553.1173195584,3,205771.69165562914,3,1,119398.14569536423,,0,0,0,347.7615894039735,243.43311258278146,100284.00953642384,122643.92052980133,2019,SCF,1,0,0.0,4,
5520,55201,6691.43623861127,1,48,3,8,2,1,1,1,1,89698.80974125356,4,198513.9072847682,3,1,140263.84105960265,,0,0,0,6549.509933774834,0.0,39702.78145695364,197180.82119205297,2019,SCF,1,0,0.0,3,
5521,55211,279.6714143269959,1,60,4,13,4,5,1,1,0,200642.07442122503,5,2651798.0397350993,5,1,69552.3178807947,,0,0,0,81144.37086092716,6375.6291390728475,841003.4437086093,69552.3178807947,2019,SCF,1,0,0.0,5,
5522,55221,1426.4305734263114,1,37,2,12,4,1,1,1,0,68454.3548025356,3,-110667.01139072848,1,2,0.0,1275.1258278145694,0,0,0,2353.1867549668873,60.27867549668874,5021.677350993377,125773.77483443709,2019,SCF,0,1,0.0,5,0.2235286561083482
5523,55231,4938.478758507232,2,64,4,13,4,1,0,2,0,12982.722462549857,1,93.89562913907285,1,2,0.0,602.7867549668874,0,0,0,1.159205298013245,0.0,93.89562913907285,0.0,2019,SCF,0,1,0.0,5,0.557159030432048
5524,55241,278.3844060194507,1,53,3,12,4,1,1,2,0,297422.36914205126,6,3468817.5258278144,5,1,118238.94039735099,,0,0,0,5100.503311258278,11592.05298013245,210871.03576158942,187211.65562913907,2019,SCF,1,0,0.0,5,
5525,55251,493.7346437431489,2,57,4,13,4,1,1,2,3,188839.59945527068,5,15682077.033112584,5,1,1111677.880794702,,0,0,0,11592.05298013245,463682.119205298,4222173.456953642,1322653.2450331126,2019,SCF,1,0,0.0,5,
5526,55261,3930.000843234398,1,80,6,14,4,1,0,1,0,139151.17984860257,4,723355.698013245,4,1,0.0,,0,0,0,28980.132450331126,0.0,420803.1152317881,0.0,2019,SCF,1,0,0.0,5,
5527,55271,155.27078125676834,1,54,3,14,4,1,1,1,0,2655556.8673397433,6,12343218.013245033,5,1,243433.11258278147,,0,0,0,5796.026490066225,17388.079470198674,115920.5298013245,270094.8344370861,2019,SCF,1,0,0.0,5,
5528,55281,2476.208365759325,1,42,2,13,4,1,1,1,2,295061.8741488604,6,607307.655629139,4,1,289801.32450331125,,0,0,0,2666.1721854304637,0.0,422878.09271523176,289801.32450331125,2019,SCF,1,0,0.0,5,
5529,55291,26.01681808912745,1,73,5,14,4,1,0,1,0,836795.475086168,6,19426657.907284766,5,1,0.0,,0,0,0,46368.2119205298,0.0,12233093.509933775,0.0,2019,SCF,1,0,0.0,5,
5530,55301,5092.572135670105,2,22,1,9,3,2,1,2,0,12982.722462549857,1,-14026.384105960266,1,2,0.0,1275.1258278145694,0,1,0,1043.2847682119204,0.0,3361.6953642384105,17388.079470198674,2019,SCF,0,1,1.0,4,0.8708778584434914
5531,55311,6909.253069452696,1,53,3,10,3,1,1,1,0,151071.67956421652,5,200890.27814569537,3,1,54482.649006622516,,0,0,0,3941.298013245033,6259.7086092715235,116963.81456953642,103864.79470198676,2019,SCF,1,0,0.0,4,
5532,55321,2779.4592025998804,1,78,6,14,4,5,0,1,0,522849.6409917806,6,8850300.609271523,5,1,0.0,,0,0,0,132149.40397350994,440498.0132450331,1203255.0993377483,579602.6490066225,2019,SCF,1,0,0.0,5,
5533,55331,2750.2196462341417,1,35,2,12,4,1,0,1,1,121565.49214933049,4,3868731.761589404,5,1,0.0,,0,0,0,34776.15894039735,42890.596026490064,3001182.5165562914,11592.05298013245,2019,SCF,1,0,0.0,5,
5534,55341,5445.343133627652,1,70,5,7,1,1,0,2,0,17703.712448931623,1,9888.02119205298,1,2,0.0,440.4980132450331,0,0,0,927.364238410596,475.2741721854305,1402.6384105960265,1251.9417218543047,2019,SCF,0,1,0.0,2,0.298580095795636
5535,55351,7756.12161505468,1,62,4,12,4,2,1,1,0,153432.17455740742,5,47527.41721854304,2,1,9273.64238410596,,0,0,0,12751.258278145695,0.0,12751.258278145695,49845.82781456954,2019,SCF,1,0,0.0,5,
5536,55361,11042.593322464378,1,28,1,7,1,1,1,1,2,114484.00716975784,4,3513.5512582781457,1,1,184313.64238410597,,1,1,0,3477.615894039735,35.9353642384106,3513.5512582781457,258502.78145695364,2019,SCF,1,0,1.0,2,
5537,55371,7213.060967729633,1,62,4,8,2,1,0,1,0,95600.04722423077,4,72450.33112582781,2,1,307189.4039735099,,0,0,0,1159.205298013245,0.0,15649.271523178808,372104.90066225163,2019,SCF,1,0,0.0,3,
5538,55381,7361.013628035801,1,78,6,8,2,1,1,1,0,66093.85980934474,3,630144.0,4,1,26661.721854304637,,0,0,0,15069.668874172185,0.0,272413.2450331126,49845.82781456954,2019,SCF,1,0,0.0,3,
5539,55391,1315.9310250057745,1,65,5,14,4,1,0,1,0,319847.0715773647,6,12609603.390728477,5,1,0.0,,0,0,0,27820.92715231788,0.0,6733823.576158941,0.0,2019,SCF,1,0,0.0,5,
5540,55401,9373.381361294005,1,57,4,14,4,1,1,1,3,90879.057237849,4,1121936.847682119,4,1,154174.3046357616,,0,0,0,15475.390728476821,9273.64238410596,70537.64238410596,158927.04635761588,2019,SCF,1,0,0.0,5,
5541,55411,5796.598792195071,1,25,1,9,3,1,1,1,2,50750.64235360398,2,-4497.716556291391,1,2,0.0,579.6026490066225,1,1,1,463.682119205298,0.0,463.682119205298,20494.749668874174,2019,SCF,0,1,1.0,4,0.1370471675928562
5542,55421,6168.775881300516,1,21,1,8,2,1,1,1,0,47209.89986381767,2,7534.834437086092,1,2,0.0,1147.6132450331127,0,0,0,463.682119205298,0.0,1622.887417218543,31182.62251655629,2019,SCF,0,1,0.0,3,0.29170489622139434
5543,55431,1483.2939212080012,1,32,1,12,4,1,1,1,0,113303.75967316239,4,4868.662251655629,1,1,222567.41721854304,,0,1,0,3013.933774834437,0.0,49034.384105960264,400041.74834437086,2019,SCF,1,0,1.0,5,
5544,55441,8347.055099587948,1,63,4,13,4,1,1,1,1,408365.6338220228,6,3064243.284768212,5,1,127512.58278145695,,0,0,0,8114.437086092716,34776.15894039735,2574594.9668874172,140263.84105960265,2019,SCF,1,0,0.0,5,
5545,55451,329.5796407845283,1,47,3,12,4,1,1,1,0,177037.12448931625,5,3245774.8344370862,5,1,284005.29801324505,,0,0,0,37094.56953642384,13910.46357615894,172721.5894039735,322259.0728476821,2019,SCF,1,0,0.0,5,
5546,55461,4825.605990911784,1,50,3,8,2,1,1,1,2,76716.08727870371,3,333051.27417218545,3,1,25502.51655629139,,0,0,0,1854.728476821192,2051.7933774834437,56998.12450331126,379129.6847682119,2019,SCF,1,0,0.0,3,
5547,55471,5237.5863977084,1,48,3,14,4,1,1,1,0,251392.71677482908,6,738761.536423841,4,1,653791.7880794702,,0,0,0,145248.42384105962,0.0,388681.5364238411,653791.7880794702,2019,SCF,1,0,0.0,5,
5548,55481,5757.906397572769,2,46,3,9,3,1,1,2,1,101501.28470720796,4,3477.615894039735,1,2,0.0,2666.1721854304637,0,0,0,2318.41059602649,0.0,2318.41059602649,18547.28476821192,2019,SCF,0,1,0.0,4,0.3152084854635693
5549,55491,6284.421734125265,1,56,4,3,1,2,1,2,0,2596.5444925099714,1,-486.8662251655629,1,2,0.0,1159.205298013245,0,0,1,0.0,0.0,11.59205298013245,498.4582781456954,2019,SCF,0,1,0.0,2,0.8708778584434914
5550,55501,484.37076710015106,1,45,3,12,4,1,1,1,2,1711358.8700633901,6,10039877.086092716,5,1,695523.178807947,,0,0,1,63756.291390728475,57960.26490066225,5569981.456953642,1622887.4172185431,2019,SCF,1,0,0.0,5,
5551,55511,5562.48972461844,2,54,3,8,2,2,1,2,1,25965.444925099713,1,4010.850331125828,1,2,0.0,1159.205298013245,0,1,1,1391.046357615894,463.682119205298,2492.291390728477,26302.36821192053,2019,SCF,0,1,1.0,3,0.5357298369538923
5552,55521,4976.016977067472,2,60,4,9,3,2,0,2,2,56651.879836581196,3,-4115.17880794702,1,2,0.0,1275.1258278145694,1,1,0,8809.960264900663,0.0,8809.960264900663,29849.53642384106,2019,SCF,0,1,1.0,4,0.2700971261309207
5553,55531,4625.4872165144525,1,62,4,11,3,3,1,1,2,181758.114475698,5,219785.32450331125,3,1,370945.6953642384,,0,0,0,3477.615894039735,11592.05298013245,130990.1986754967,396911.8940397351,2019,SCF,1,0,0.0,4,
5554,55541,6004.179527715864,1,58,4,12,4,1,0,1,0,31866.682408076922,2,2203069.668874172,5,1,0.0,,0,0,0,3477.615894039735,0.0,1431618.5430463576,0.0,2019,SCF,1,0,0.0,5,
5555,55551,1055.9496000575152,1,57,4,13,4,1,1,1,1,2714569.2421695157,6,9293928.476821192,5,1,156492.71523178808,,0,0,0,127512.58278145695,169243.97350993377,3224909.1390728476,517005.5629139073,2019,SCF,1,0,0.0,5,
5556,55561,6283.198915737131,2,61,4,8,2,1,1,2,1,48390.14736041311,2,78131.59629139073,2,1,110124.50331125828,,1,1,1,1622.887417218543,579.6026490066225,39298.21880794702,122875.76158940398,2019,SCF,1,0,1.0,3,
5557,55571,2057.0540192373783,1,58,4,12,4,2,1,1,1,420168.1087879772,6,6817981.880794702,5,1,158811.12582781457,,0,0,0,12287.576158940397,3688591.258278146,4268889.430463576,223147.01986754968,2019,SCF,1,0,0.0,5,
5558,55581,8365.256492297325,1,34,1,12,4,3,1,1,2,105042.0271969943,4,141307.12582781457,3,1,233000.26490066224,,0,0,1,4636.82119205298,0.0,33616.953642384105,233000.26490066224,2019,SCF,1,0,0.0,5,
